135.978287	-6996.614746	0.000922	-0.002260	3888.684570	5078.419434	
137.977310	-6996.515625	0.000949	-0.002326	3887.011475	5079.525879	
139.976318	-6996.415039	0.000977	-0.002393	3885.337158	5080.631348	
141.975296	-6996.312988	0.001005	-0.002461	3883.661865	5081.735352	
143.974243	-6996.209473	0.001033	-0.002529	3881.985596	5082.837891	
145.973160	-6996.104492	0.001062	-0.002599	3880.308350	5083.938965	
147.972046	-6995.998047	0.001091	-0.002670	3878.629883	5085.038574	
149.970901	-6995.890625	0.001120	-0.002741	3876.950439	5086.137207	
151.969727	-6995.781738	0.001150	-0.002814	3875.270020	5087.234375	
153.968521	-6995.671387	0.001181	-0.002887	3873.588623	5088.330078	
155.967285	-6995.559570	0.001211	-0.002961	3871.906006	5089.424316	
157.966019	-6995.446289	0.001243	-0.003037	3870.222412	5090.517578	
159.964722	-6995.331543	0.001274	-0.003113	3868.537842	5091.609375	
161.963394	-6995.215332	0.001306	-0.003190	3866.852295	5092.699707	
163.962021	-6995.097656	0.001338	-0.003268	3865.165527	5093.788574	
165.960617	-6994.978516	0.001371	-0.003348	3863.477783	5094.875977	
167.959183	-6994.857910	0.001404	-0.003428	3861.789062	5095.962402	
169.957718	-6994.735840	0.001438	-0.003509	3860.099365	5097.047363	
171.956207	-6994.612305	0.001472	-0.003590	3858.408447	5098.130859	
173.954666	-6994.487305	0.001506	-0.003673	3856.716553	5099.212891	
175.953094	-6994.360840	0.001541	-0.003757	3855.023682	5100.293457	
177.951477	-6994.233398	0.001576	-0.003842	3853.329834	5101.373047	
179.949829	-6994.104492	0.001612	-0.003928	3851.635010	5102.451172	
181.948151	-6993.974121	0.001648	-0.004014	3849.938965	5103.527832	
183.946426	-6993.842285	0.001684	-0.004102	3848.241943	5104.603027	
185.944672	-6993.708984	0.001721	-0.004190	3846.543945	5105.676758	
187.942871	-6993.574219	0.001758	-0.004280	3844.844971	5106.749512	
189.941040	-6993.437988	0.001796	-0.004370	3843.144775	5107.820801	
191.939163	-6993.300293	0.001834	-0.004462	3841.443604	5108.890625	
193.937256	-6993.161133	0.001872	-0.004554	3839.741455	5109.958984	
195.935303	-6993.020508	0.001911	-0.004647	3838.038330	5111.025879	
197.933304	-6992.878418	0.001951	-0.004741	3836.334229	5112.091797	
199.931274	-6992.734863	0.001990	-0.004836	3834.628906	5113.156250	
201.929199	-6992.589844	0.002030	-0.004932	3832.922607	5114.219238	
203.927078	-6992.443359	0.002071	-0.005029	3831.215332	5115.280762	
205.924927	-6992.295898	0.002112	-0.005127	3829.507080	5116.340820	
207.922729	-6992.146973	0.002153	-0.005226	3827.797852	5117.399414	
209.920486	-6991.996582	0.002195	-0.005326	3826.087402	5118.457031	
211.918198	-6991.844727	0.002237	-0.005427	3824.375977	5119.513184	
213.915878	-6991.691406	0.002279	-0.005528	3822.663574	5120.567871	
215.913513	-6991.536621	0.002322	-0.005631	3820.950195	5121.621094	
217.911102	-6991.380371	0.002366	-0.005734	3819.235596	5122.672852	
219.908646	-6991.222656	0.002410	-0.005839	3817.520020	5123.723633	
221.906143	-6991.063477	0.002454	-0.005944	3815.803467	5124.772949	
223.903595	-6990.902832	0.002498	-0.006051	3814.085938	5125.820801	
225.901001	-6990.740723	0.002543	-0.006158	3812.367432	5126.867188	
227.898346	-6990.577148	0.002589	-0.006266	3810.647949	5127.912109	
229.895645	-6990.412109	0.002635	-0.006376	3808.927246	5128.955566	
231.892899	-6990.245605	0.002681	-0.006486	3807.205566	5129.998047	
233.890106	-6990.078125	0.002727	-0.006597	3805.482910	5131.039062	
235.887268	-6989.909180	0.002775	-0.006709	3803.759277	5132.078613	
237.884369	-6989.738770	0.002822	-0.006822	3802.034668	5133.116699	
239.881424	-6989.566895	0.002870	-0.006936	3800.308838	5134.153320	
241.878433	-6989.393555	0.002918	-0.007050	3798.582031	5135.188965	
243.875397	-6989.218750	0.002967	-0.007166	3796.854248	5136.223145	
245.872299	-6989.042480	0.003016	-0.007283	3795.125488	5137.255859	
247.869156	-6988.864746	0.003066	-0.007400	3793.395752	5138.287109	
249.865967	-6988.685547	0.003116	-0.007519	3791.665039	5139.316895	
251.862717	-6988.504883	0.003166	-0.007638	3789.933105	5140.345215	
253.859421	-6988.322754	0.003217	-0.007759	3788.200195	5141.372559	
255.856079	-6988.139160	0.003268	-0.007880	3786.466309	5142.398438	
257.852692	-6987.954102	0.003320	-0.008003	3784.731445	5143.422852	
259.849243	-6987.767578	0.003372	-0.008126	3782.995605	5144.445801	
261.845734	-6987.580078	0.003424	-0.008250	3781.258545	5145.467285	
263.842163	-6987.391113	0.003477	-0.008375	3779.520508	5146.487305	
265.838562	-6987.200684	0.003530	-0.008501	3777.781494	5147.506348	
267.834900	-6987.008789	0.003584	-0.008628	3776.041504	5148.523926	
269.831177	-6986.815430	0.003638	-0.008756	3774.300537	5149.540039	
271.827393	-6986.620605	0.003693	-0.008885	3772.558594	5150.554688	
273.823547	-6986.424316	0.003748	-0.009015	3770.815674	5151.567871	
275.819672	-6986.226562	0.003803	-0.009146	3769.071533	5152.579590	
277.815735	-6986.027344	0.003859	-0.009277	3767.326416	5153.590332	
279.811737	-6985.826660	0.003915	-0.009410	3765.580322	5154.599609	
281.807678	-6985.624512	0.003972	-0.009543	3763.833252	5155.607422	
283.803558	-6985.420898	0.004029	-0.009678	3762.085205	5156.613770	
285.799377	-6985.215820	0.004086	-0.009813	3760.336182	5157.618652	
287.795135	-6985.009277	0.004144	-0.009950	3758.585938	5158.622070	
289.790833	-6984.801270	0.004203	-0.010087	3756.834717	5159.624512	
291.786469	-6984.592285	0.004261	-0.010225	3755.082520	5160.625488	
293.782043	-6984.381836	0.004321	-0.010364	3753.329346	5161.625000	
295.777557	-6984.169922	0.004380	-0.010504	3751.575195	5162.623047	
297.773041	-6983.956543	0.004440	-0.010645	3749.820068	5163.619629	
299.768463	-6983.741699	0.004501	-0.010787	3748.063965	5164.614746	
301.763794	-6983.525391	0.004562	-0.010930	3746.306641	5165.608398	
303.759064	-6983.307617	0.004623	-0.011074	3744.548340	5166.601074	
305.754272	-6983.088379	0.004685	-0.011219	3742.789062	5167.592285	
307.749420	-6982.867676	0.004747	-0.011365	3741.028809	5168.582031	
309.744507	-6982.645508	0.004809	-0.011511	3739.267578	5169.570312	
311.739532	-6982.421875	0.004872	-0.011659	3737.505371	5170.557129	
313.734497	-6982.196777	0.004936	-0.011807	3735.742188	5171.542480	
315.729401	-6981.970215	0.004999	-0.011957	3733.978027	5172.526367	
317.724243	-6981.742188	0.005064	-0.012107	3732.212646	5173.509277	
319.719025	-6981.512695	0.005128	-0.012258	3730.446289	5174.490723	
321.713745	-6981.282227	0.005194	-0.012411	3728.678955	5175.470703	
323.708374	-6981.050293	0.005259	-0.012564	3726.910645	5176.449219	
325.702942	-6980.816895	0.005325	-0.012718	3725.141357	5177.426270	
327.697449	-6980.582031	0.005391	-0.012873	3723.371094	5178.401855	
329.691895	-6980.345703	0.005458	-0.013029	3721.599854	5179.375977	
331.686279	-6980.107910	0.005525	-0.013186	3719.827637	5180.349121	
333.680573	-6979.868652	0.005593	-0.013344	3718.054443	5181.320801	
335.674805	-6979.627930	0.005661	-0.013502	3716.280029	5182.291016	
337.668976	-6979.385742	0.005730	-0.013662	3714.504639	5183.259766	
339.663086	-6979.142090	0.005799	-0.013823	3712.728271	5184.227051	
341.657104	-6978.896973	0.005868	-0.013984	3710.950928	5185.192871	
343.651062	-6978.650391	0.005938	-0.014147	3709.172607	5186.157227	
345.644958	-6978.402344	0.006008	-0.014310	3707.393311	5187.120605	
347.638763	-6978.152832	0.006079	-0.014475	3705.613037	5188.082520	
349.632507	-6977.902344	0.006150	-0.014640	3703.831787	5189.042969	
351.626190	-6977.650391	0.006221	-0.014806	3702.049561	5190.001953	
353.619781	-6977.396973	0.006293	-0.014973	3700.266113	5190.959473	
355.613312	-6977.142090	0.006366	-0.015141	3698.481689	5191.915527	
357.606781	-6976.885742	0.006439	-0.015310	3696.696289	5192.870117	
359.600159	-6976.627930	0.006512	-0.015480	3694.909912	5193.823242	
361.593475	-6976.368652	0.006585	-0.015651	3693.122559	5194.775391	
363.586700	-6976.107910	0.006660	-0.015823	3691.334229	5195.726074	
365.579865	-6975.845703	0.006734	-0.015996	3689.544922	5196.675293	
367.572968	-6975.582031	0.006809	-0.016169	3687.754639	5197.623047	
369.565979	-6975.316895	0.006885	-0.016344	3685.963379	5198.569336	
371.558929	-6975.050293	0.006960	-0.016520	3684.171143	5199.514160	
373.551788	-6974.782227	0.007037	-0.016696	3682.377930	5200.457520	
375.544586	-6974.512695	0.007113	-0.016873	3680.583496	5201.399414	
377.537292	-6974.241699	0.007190	-0.017052	3678.788086	5202.339844	
379.529907	-6973.969238	0.007268	-0.017231	3676.991699	5203.279297	
381.522461	-6973.695801	0.007346	-0.017411	3675.194336	5204.217285	
383.514923	-6973.420898	0.007424	-0.017592	3673.395996	5205.153809	
385.507324	-6973.144531	0.007503	-0.017774	3671.596680	5206.088867	
387.499634	-6972.866699	0.007583	-0.017957	3669.796387	5207.022461	
389.491882	-6972.587402	0.007662	-0.018141	3667.995117	5207.954590	
391.484039	-6972.306641	0.007743	-0.018326	3666.192871	5208.885254	
393.476105	-6972.024414	0.007823	-0.018512	3664.389648	5209.814453	
395.468109	-6971.740723	0.007904	-0.018698	3662.585449	5210.742188	
397.460022	-6971.455566	0.007986	-0.018886	3660.780273	5211.668945	
399.451843	-6971.168945	0.008068	-0.019075	3658.974121	5212.594238	
401.443604	-6970.880859	0.008150	-0.019264	3657.166992	5213.518066	
403.435272	-6970.591309	0.008233	-0.019455	3655.358887	5214.440430	
405.426849	-6970.300293	0.008316	-0.019646	3653.549561	5215.361328	
407.418335	-6970.007812	0.008400	-0.019838	3651.739258	5216.280762	
409.409760	-6969.713867	0.008484	-0.020031	3649.927979	5217.198730	
411.401093	-6969.418945	0.008568	-0.020225	3648.115723	5218.115234	
413.392334	-6969.122559	0.008653	-0.020420	3646.302490	5219.030273	
415.383484	-6968.824707	0.008739	-0.020616	3644.488281	5219.944336	
417.374573	-6968.525391	0.008825	-0.020813	3642.673096	5220.856934	
419.365570	-6968.224609	0.008911	-0.021011	3640.856934	5221.768066	
421.356476	-6967.922363	0.008998	-0.021210	3639.039795	5222.677734	
423.347290	-6967.618652	0.009085	-0.021410	3637.221680	5223.585938	
425.338013	-6967.313477	0.009172	-0.021610	3635.402588	5224.492676	
427.328644	-6967.006836	0.009261	-0.021812	3633.582520	5225.397949	
429.319214	-6966.698730	0.009349	-0.022014	3631.761475	5226.301758	
431.309692	-6966.389160	0.009438	-0.022218	3629.939453	5227.204102	
433.300079	-6966.078125	0.009527	-0.022422	3628.116455	5228.104980	
435.290375	-6965.765625	0.009617	-0.022627	3626.292480	5229.004395	
437.280579	-6965.451660	0.009707	-0.022833	3624.467529	5229.902832	
439.270691	-6965.136230	0.009798	-0.023040	3622.641602	5230.799805	
441.260712	-6964.819336	0.009889	-0.023249	3620.814697	5231.695312	
443.250641	-6964.501465	0.009981	-0.023457	3618.986816	5232.589355	
445.240479	-6964.182129	0.010073	-0.023667	3617.157959	5233.481934	
447.230194	-6963.861328	0.010165	-0.023878	3615.328125	5234.373047	
449.219818	-6963.539062	0.010258	-0.024090	3613.497314	5235.262695	
451.209351	-6963.215332	0.010352	-0.024303	3611.665527	5236.150879	
453.198792	-6962.890137	0.010446	-0.024516	3609.832520	5237.037598	
455.188141	-6962.563477	0.010540	-0.024731	3607.998535	5237.922852	
457.177399	-6962.235352	0.010635	-0.024946	3606.163574	5238.806641	
459.166565	-6961.905762	0.010730	-0.025162	3604.327637	5239.688965	
461.155640	-6961.574707	0.010825	-0.025380	3602.490723	5240.570312	
463.144592	-6961.242188	0.010921	-0.025598	3600.652832	5241.450195	
465.133453	-6960.908203	0.011018	-0.025817	3598.813965	5242.328613	
467.122223	-6960.572754	0.011115	-0.026037	3596.974121	5243.205566	
469.110901	-6960.235840	0.011212	-0.026258	3595.133301	5244.081055	
471.099487	-6959.897461	0.011310	-0.026480	3593.291504	5244.955078	
473.087982	-6959.557617	0.011408	-0.026703	3591.448730	5245.827637	
475.076385	-6959.216797	0.011507	-0.026927	3589.604980	5246.698730	
477.064667	-6958.874512	0.011606	-0.027151	3587.760254	5247.568359	
479.052856	-6958.530762	0.011706	-0.027377	3585.914551	5248.436523	
481.040955	-6958.185547	0.011806	-0.027604	3584.067871	5249.303223	
483.028961	-6957.838867	0.011906	-0.027831	3582.220215	5250.168457	
485.016846	-6957.490723	0.012007	-0.028059	3580.371582	5251.032227	
487.004639	-6957.141113	0.012109	-0.028289	3578.521973	5251.895020	
488.992340	-6956.790039	0.012211	-0.028519	3576.671387	5252.756348	
490.979919	-6956.437500	0.012313	-0.028750	3574.819824	5253.616211	
492.967407	-6956.083496	0.012416	-0.028982	3572.967285	5254.474609	
494.954803	-6955.728027	0.012519	-0.029215	3571.113770	5255.331543	
496.942078	-6955.371094	0.012623	-0.029449	3569.259277	5256.187012	
498.929260	-6955.012695	0.012727	-0.029684	3567.403809	5257.041016	
500.916351	-6954.652832	0.012831	-0.029920	3565.547363	5257.893555	
502.903320	-6954.291504	0.012936	-0.030157	3563.689941	5258.744629	
504.890198	-6953.928711	0.013042	-0.030394	3561.831543	5259.594238	
506.876984	-6953.564453	0.013148	-0.030633	3559.972168	5260.442383	
508.863647	-6953.199219	0.013254	-0.030872	3558.111816	5261.289062	
510.850220	-6952.832520	0.013361	-0.031113	3556.250488	5262.134277	
512.836670	-6952.464355	0.013468	-0.031354	3554.388184	5262.978027	
514.822998	-6952.094727	0.013576	-0.031596	3552.524902	5263.820312	
516.809265	-6951.723633	0.013684	-0.031839	3550.660645	5264.661133	
518.795410	-6951.351074	0.013793	-0.032083	3548.795654	5265.500488	
520.781433	-6950.977051	0.013902	-0.032328	3546.929688	5266.338867	
522.767334	-6950.601562	0.014011	-0.032574	3545.062744	5267.175781	
524.753174	-6950.224609	0.014121	-0.032821	3543.194824	5268.011230	
526.738892	-6949.846191	0.014232	-0.033069	3541.325928	5268.845215	
528.724487	-6949.466309	0.014343	-0.033318	3539.456055	5269.677734	
530.709961	-6949.084961	0.014454	-0.033567	3537.585205	5270.508789	
532.695312	-6948.702148	0.014566	-0.033818	3535.713379	5271.338379	
534.680603	-6948.317871	0.014678	-0.034069	3533.840576	5272.166504	
536.665771	-6947.932129	0.014791	-0.034322	3531.966797	5272.993164	
538.650818	-6947.544922	0.014904	-0.034575	3530.092041	5273.818359	
540.635742	-6947.156250	0.015018	-0.034829	3528.216309	5274.642090	
542.620544	-6946.766113	0.015132	-0.035084	3526.339600	5275.464355	
544.605225	-6946.375000	0.015247	-0.035340	3524.461914	5276.285156	
546.589844	-6945.982422	0.015362	-0.035597	3522.583252	5277.104492	
548.574341	-6945.588379	0.015477	-0.035855	3520.703613	5277.922363	
550.558716	-6945.192871	0.015593	-0.036114	3518.822998	5278.738770	
552.542969	-6944.795898	0.015709	-0.036374	3516.941406	5279.553711	
554.527100	-6944.397461	0.015826	-0.036635	3515.058838	5280.367188	
556.511108	-6943.997559	0.015944	-0.036896	3513.175293	5281.179199	
558.494995	-6943.596191	0.016061	-0.037159	3511.290771	5281.989746	
560.478821	-6943.193359	0.016180	-0.037422	3509.405273	5282.798828	
562.462524	-6942.789062	0.016298	-0.037687	3507.518799	5283.606445	
564.446106	-6942.383301	0.016418	-0.037952	3505.631348	5284.412598	
566.429565	-6941.976074	0.016537	-0.038218	3503.743164	5285.217285	
568.412903	-6941.567383	0.016657	-0.038485	3501.854004	5286.020508	
570.396118	-6941.157227	0.016778	-0.038753	3499.963867	5286.822266	
572.379211	-6940.745605	0.016899	-0.039022	3498.072754	5287.622559	
574.362183	-6940.332520	0.017020	-0.039292	3496.180664	5288.421875	
576.345032	-6939.917969	0.017142	-0.039563	3494.287598	5289.219727	
578.327759	-6939.501953	0.017265	-0.039835	3492.393555	5290.016113	
580.310364	-6939.084961	0.017387	-0.040107	3490.498535	5290.811035	
582.292847	-6938.666504	0.017511	-0.040381	3488.602539	5291.604492	
584.275208	-6938.246582	0.017635	-0.040655	3486.705566	5292.396484	
586.257446	-6937.825195	0.017759	-0.040931	3484.807617	5293.187012	
588.239563	-6937.402344	0.017884	-0.041207	3482.908691	5293.976074	
590.221558	-6936.978027	0.018009	-0.041484	3481.008789	5294.763672	
592.203430	-6936.552246	0.018134	-0.041762	3479.107910	5295.549805	
594.185181	-6936.125000	0.018261	-0.042041	3477.206055	5296.334473	
596.166809	-6935.696289	0.018387	-0.042321	3475.303467	5297.117676	
598.148315	-6935.266113	0.018514	-0.042602	3473.399902	5297.899414	
600.129700	-6934.834473	0.018642	-0.042884	3471.495361	5298.679688	
602.110962	-6934.401367	0.018770	-0.043167	3469.589844	5299.458496	
604.092102	-6933.966797	0.018898	-0.043450	3467.683350	5300.235840	
606.073120	-6933.530762	0.019027	-0.043735	3465.775879	5301.011719	
608.054016	-6933.093262	0.019156	-0.044021	3463.867432	5301.786133	
610.034790	-6932.654297	0.019286	-0.044307	3461.958008	5302.559082	
612.015442	-6932.213867	0.019417	-0.044594	3460.047607	5303.330566	
613.995972	-6931.771973	0.019547	-0.044883	3458.136230	5304.100586	
615.976379	-6931.328613	0.019679	-0.045172	3456.223877	5304.869141	
617.956665	-6930.884277	0.019810	-0.045462	3454.310791	5305.636230	
619.936768	-6930.438477	0.019943	-0.045753	3452.396729	5306.401855	
621.916748	-6929.991211	0.020075	-0.046045	3450.481689	5307.166016	
623.896606	-6929.542480	0.020208	-0.046338	3448.565674	5307.928223	
625.876343	-6929.092285	0.020342	-0.046631	3446.648682	5308.688965	
627.855957	-6928.640625	0.020476	-0.046926	3444.730713	5309.448242	
629.835449	-6928.187500	0.020611	-0.047222	3442.811768	5310.206055	
631.814819	-6927.732910	0.020746	-0.047518	3440.891846	5310.962402	
633.794067	-6927.276855	0.020881	-0.047815	3438.970947	5311.717285	
635.773132	-6926.819336	0.021017	-0.048114	3437.049072	5312.470703	
637.752075	-6926.360352	0.021153	-0.048413	3435.126465	5313.222656	
639.730896	-6925.899902	0.021290	-0.048713	3433.202881	5313.973145	
641.709595	-6925.437988	0.021428	-0.049014	3431.278320	5314.722168	
643.688171	-6924.974609	0.021566	-0.049316	3429.352783	5315.469727	
645.666565	-6924.509766	0.021704	-0.049619	3427.426270	5316.215820	
647.644836	-6924.043457	0.021843	-0.049923	3425.498779	5316.960449	
649.622986	-6923.575684	0.021982	-0.050228	3423.570312	5317.703613	
651.601013	-6923.106445	0.022122	-0.050533	3421.640869	5318.445312	
653.578918	-6922.635742	0.022262	-0.050840	3419.710449	5319.185547	
655.556641	-6922.163574	0.022403	-0.051148	3417.779297	5319.924316	
657.534241	-6921.689941	0.022544	-0.051456	3415.847168	5320.661621	
659.511719	-6921.215332	0.022685	-0.051765	3413.914062	5321.397461	
661.489075	-6920.739258	0.022828	-0.052076	3411.979980	5322.131836	
663.466248	-6920.261719	0.022970	-0.052387	3410.044922	5322.864746	
665.443298	-6919.782715	0.023113	-0.052699	3408.108887	5323.596191	
667.420227	-6919.302246	0.023257	-0.053012	3406.171875	5324.326172	
669.397034	-6918.820312	0.023401	-0.053326	3404.233887	5325.054688	
671.373657	-6918.336914	0.023545	-0.053640	3402.295166	5325.781250	
673.350159	-6917.852051	0.023690	-0.053956	3400.355469	5326.506348	
675.326538	-6917.365723	0.023836	-0.054273	3398.414795	5327.229980	
677.302734	-6916.877930	0.023982	-0.054590	3396.473145	5327.952148	
679.278809	-6916.388672	0.024128	-0.054909	3394.530518	5328.672852	
681.254761	-6915.897949	0.024275	-0.055228	3392.586914	5329.392090	
683.230530	-6915.405762	0.024422	-0.055549	3390.642334	5330.109863	
685.206177	-6914.912109	0.024570	-0.055870	3388.697021	5330.826172	
687.181702	-6914.416992	0.024719	-0.056192	3386.750732	5331.541016	
689.157043	-6913.920410	0.024867	-0.056515	3384.803467	5332.254395	
691.132263	-6913.422363	0.025017	-0.056839	3382.855225	5332.966309	
693.107361	-6912.922852	0.025166	-0.057164	3380.906006	5333.676758	
695.082275	-6912.421875	0.025317	-0.057490	3378.955811	5334.385742	
697.057068	-6911.919434	0.025467	-0.057816	3377.004639	5335.093262	
699.031738	-6911.415527	0.025619	-0.058144	3375.052734	5335.799316	
701.006226	-6910.910156	0.025770	-0.058472	3373.099854	5336.503906	
702.980591	-6910.403809	0.025923	-0.058802	3371.145996	5337.207031	
704.954773	-6909.895996	0.026075	-0.059132	3369.191162	5337.908691	
706.928833	-6909.386719	0.026228	-0.059464	3367.235352	5338.608887	
708.902771	-6908.875977	0.026382	-0.059796	3365.278564	5339.307617	
710.876526	-6908.363770	0.026536	-0.060129	3363.321045	5340.004883	
712.850159	-6907.850098	0.026691	-0.060463	3361.362549	5340.700684	
714.823608	-6907.334961	0.026846	-0.060798	3359.403076	5341.395020	
716.796936	-6906.818359	0.027001	-0.061134	3357.442627	5342.087891	
718.770081	-6906.300293	0.027157	-0.061470	3355.481201	5342.779297	
720.743103	-6905.780762	0.027314	-0.061808	3353.518799	5343.469238	
722.715942	-6905.259766	0.027471	-0.062147	3351.555664	5344.157227	
724.688660	-6904.737305	0.027628	-0.062486	3349.591553	5344.843750	
726.661194	-6904.213379	0.027786	-0.062826	3347.626465	5345.528809	
728.633606	-6903.687988	0.027945	-0.063168	3345.660400	5346.212402	
730.605896	-6903.161133	0.028104	-0.063510	3343.693359	5346.894531	
732.578003	-6902.632812	0.028263	-0.063853	3341.725342	5347.575195	
734.549927	-6902.103027	0.028423	-0.064197	3339.756592	5348.254395	
736.521729	-6901.571777	0.028584	-0.064542	3337.786865	5348.932129	
738.493347	-6901.039062	0.028745	-0.064888	3335.816162	5349.608398	
740.464844	-6900.504883	0.028906	-0.065235	3333.844482	5350.283203	
742.436157	-6899.969238	0.029068	-0.065582	3331.871826	5350.956543	
744.407349	-6899.432129	0.029230	-0.065931	3329.898438	5351.628418	
746.378357	-6898.893555	0.029393	-0.066280	3327.924072	5352.298828	
748.349243	-6898.353516	0.029556	-0.066631	3325.948730	5352.967773	
750.319946	-6897.812500	0.029720	-0.066982	3323.972412	5353.635254	
752.290527	-6897.270020	0.029885	-0.067334	3321.995117	5354.301270	
754.260925	-6896.726074	0.030049	-0.067688	3320.017090	5354.965820	
756.231140	-6896.180664	0.030215	-0.068042	3318.038086	5355.628418	
758.201233	-6895.633789	0.030381	-0.068397	3316.058105	5356.289551	
760.171143	-6895.085449	0.030547	-0.068752	3314.077148	5356.949219	
762.140930	-6894.535645	0.030714	-0.069109	3312.095215	5357.607422	
764.110535	-6893.984375	0.030881	-0.069467	3310.112305	5358.264160	
766.079956	-6893.431641	0.031049	-0.069826	3308.128662	5358.919434	
768.049255	-6892.877441	0.031217	-0.070185	3306.144043	5359.573242	
770.018372	-6892.321777	0.031386	-0.070546	3304.158447	5360.225586	
