-0.000000	-0.000000	-4997.790039	-91.986595	4997.790039	91.986595	91.986595	-4997.790039	-91.986595	4997.790039	
-0.000000	-0.000000	-4997.694824	-93.985710	4997.694824	93.985710	93.985710	-4997.694824	-93.985710	4997.694824	
-0.000000	-0.000000	-4997.597656	-95.984795	4997.597656	95.984795	95.984795	-4997.597656	-95.984795	4997.597656	
-0.000000	-0.000000	-4997.498535	-97.983826	4997.498535	97.983826	97.983826	-4997.498535	-97.983826	4997.498535	
-0.000000	-0.000000	-4997.397461	-99.982819	4997.397461	99.982819	99.982819	-4997.397461	-99.982819	4997.397461	
-0.000000	-0.000000	-4997.294434	-101.981773	4997.294434	101.981773	101.981773	-4997.294434	-101.981773	4997.294434	
-0.000000	-0.000000	-4997.189453	-103.980690	4997.189453	103.980690	103.980690	-4997.189453	-103.980690	4997.189453	
-0.000000	-0.000000	-4997.082520	-105.979561	4997.082520	105.979561	105.979561	-4997.082520	-105.979561	4997.082520	
-0.000000	-0.000000	-4996.973145	-107.978394	4996.973145	107.978394	107.978394	-4996.973145	-107.978394	4996.973145	
-0.000000	-0.000000	-4996.861816	-109.977180	4996.861816	109.977180	109.977180	-4996.861816	-109.977180	4996.861816	
-0.000000	-0.000000	-4996.748535	-111.975922	4996.748535	111.975922	111.975922	-4996.748535	-111.975922	4996.748535	
-0.000000	-0.000000	-4996.633301	-113.974617	4996.633301	113.974617	113.974617	-4996.633301	-113.974617	4996.633301	
-0.000000	-0.000000	-4996.516113	-115.973267	4996.516113	115.973267	115.973267	-4996.516113	-115.973267	4996.516113	
-0.000000	-0.000000	-4996.396973	-117.971870	4996.396973	117.971870	117.971870	-4996.396973	-117.971870	4996.396973	
-0.000000	-0.000000	-4996.275879	-119.970428	4996.275879	119.970428	119.970428	-4996.275879	-119.970428	4996.275879	
-0.000000	-0.000000	-4996.152832	-121.968941	4996.152832	121.968941	121.968941	-4996.152832	-121.968941	4996.152832	
-0.000000	-0.000000	-4996.027832	-123.967400	4996.027832	123.967400	123.967400	-4996.027832	-123.967400	4996.027832	
-0.000000	-0.000000	-4995.900879	-125.965813	4995.900879	125.965813	125.965813	-4995.900879	-125.965813	4995.900879	
-0.000000	-0.000000	-4995.771484	-127.964172	4995.771484	127.964172	127.964172	-4995.771484	-127.964172	4995.771484	
-0.000000	-0.000000	-4995.640137	-129.962479	4995.640137	129.962479	129.962479	-4995.640137	-129.962479	4995.640137	
-0.000000	-0.000000	-4995.506836	-131.960724	4995.506836	131.960724	131.960724	-4995.506836	-131.960724	4995.506836	
-0.000000	-0.000000	-4995.371582	-133.958923	4995.371582	133.958923	133.958923	-4995.371582	-133.958923	4995.371582	
-0.000000	-0.000000	-4995.234375	-135.957062	4995.234375	135.957062	135.957062	-4995.234375	-135.957062	4995.234375	
-0.000000	-0.000000	-4995.095215	-137.955154	4995.095215	137.955154	137.955154	-4995.095215	-137.955154	4995.095215	
-0.000000	-0.000000	-4994.954102	-139.953186	4994.954102	139.953186	139.953186	-4994.954102	-139.953186	4994.954102	
-0.000000	-0.000000	-4994.811035	-141.951157	4994.811035	141.951157	141.951157	-4994.811035	-141.951157	4994.811035	
-0.000000	-0.000000	-4994.666016	-143.949081	4994.666016	143.949081	143.949081	-4994.666016	-143.949081	4994.666016	
-0.000000	-0.000000	-4994.518555	-145.946945	4994.518555	145.946945	145.946945	-4994.518555	-145.946945	4994.518555	
-0.000000	-0.000000	-4994.369141	-147.944748	4994.369141	147.944748	147.944748	-4994.369141	-147.944748	4994.369141	
-0.000000	-0.000000	-4994.217773	-149.942490	4994.217773	149.942490	149.942490	-4994.217773	-149.942490	4994.217773	
-0.000000	-0.000000	-4994.064453	-151.940170	4994.064453	151.940170	151.940170	-4994.064453	-151.940170	4994.064453	
-0.000000	-0.000000	-4993.909180	-153.937790	4993.909180	153.937790	153.937790	-4993.909180	-153.937790	4993.909180	
-0.000000	-0.000000	-4993.751953	-155.935349	4993.751953	155.935349	155.935349	-4993.751953	-155.935349	4993.751953	
-0.000000	-0.000000	-4993.592773	-157.932846	4993.592773	157.932846	157.932846	-4993.592773	-157.932846	4993.592773	
-0.000000	-0.000000	-4993.431641	-159.930283	4993.431641	159.930283	159.930283	-4993.431641	-159.930283	4993.431641	
-0.000000	-0.000000	-4993.268555	-161.927658	4993.268555	161.927658	161.927658	-4993.268555	-161.927658	4993.268555	
-0.000000	-0.000000	-4993.103516	-163.924957	4993.103516	163.924957	163.924957	-4993.103516	-163.924957	4993.103516	
-0.000000	-0.000000	-4992.936035	-165.922195	4992.936035	165.922195	165.922195	-4992.936035	-165.922195	4992.936035	
-0.000000	-0.000000	-4992.766602	-167.919373	4992.766602	167.919373	167.919373	-4992.766602	-167.919373	4992.766602	
-0.000000	-0.000000	-4992.595215	-169.916473	4992.595215	169.916473	169.916473	-4992.595215	-169.916473	4992.595215	
-0.000000	-0.000000	-4992.421875	-171.913513	4992.421875	171.913513	171.913513	-4992.421875	-171.913513	4992.421875	
-0.000000	-0.000000	-4992.246582	-173.910477	4992.246582	173.910477	173.910477	-4992.246582	-173.910477	4992.246582	
-0.000000	-0.000000	-4992.069336	-175.907379	4992.069336	175.907379	175.907379	-4992.069336	-175.907379	4992.069336	
-0.000000	-0.000000	-4991.890137	-177.904205	4991.890137	177.904205	177.904205	-4991.890137	-177.904205	4991.890137	
-0.000000	-0.000000	-4991.708984	-179.900955	4991.708984	179.900955	179.900955	-4991.708984	-179.900955	4991.708984	
-0.000000	-0.000000	-4991.525879	-181.897644	4991.525879	181.897644	181.897644	-4991.525879	-181.897644	4991.525879	
-0.000000	-0.000000	-4991.340332	-183.894257	4991.340332	183.894257	183.894257	-4991.340332	-183.894257	4991.340332	
-0.000000	-0.000000	-4991.152832	-185.890793	4991.152832	185.890793	185.890793	-4991.152832	-185.890793	4991.152832	
-0.000000	-0.000000	-4990.963379	-187.887253	4990.963379	187.887253	187.887253	-4990.963379	-187.887253	4990.963379	
-0.000000	-0.000000	-4990.771973	-189.883636	4990.771973	189.883636	189.883636	-4990.771973	-189.883636	4990.771973	
-0.000000	-0.000000	-4990.578613	-191.879929	4990.578613	191.879929	191.879929	-4990.578613	-191.879929	4990.578613	
-0.000000	-0.000000	-4990.383301	-193.876144	4990.383301	193.876144	193.876144	-4990.383301	-193.876144	4990.383301	
-0.000000	-0.000000	-4990.186035	-195.872284	4990.186035	195.872284	195.872284	-4990.186035	-195.872284	4990.186035	
-0.000000	-0.000000	-4989.986816	-197.868347	4989.986816	197.868347	197.868347	-4989.986816	-197.868347	4989.986816	
-0.000000	-0.000000	-4989.785645	-199.864334	4989.785645	199.864334	199.864334	-4989.785645	-199.864334	4989.785645	
-0.000000	-0.000000	-4989.582520	-201.860229	4989.582520	201.860229	201.860229	-4989.582520	-201.860229	4989.582520	
-0.000000	-0.000000	-4989.376953	-203.856049	4989.376953	203.856049	203.856049	-4989.376953	-203.856049	4989.376953	
-0.000000	-0.000000	-4989.169434	-205.851791	4989.169434	205.851791	205.851791	-4989.169434	-205.851791	4989.169434	
-0.000000	-0.000000	-4988.959961	-207.847443	4988.959961	207.847443	207.847443	-4988.959961	-207.847443	4988.959961	
-0.000000	-0.000000	-4988.748535	-209.843018	4988.748535	209.843018	209.843018	-4988.748535	-209.843018	4988.748535	
-0.000000	-0.000000	-4988.535156	-211.838501	4988.535156	211.838501	211.838501	-4988.535156	-211.838501	4988.535156	
-0.000000	-0.000000	-4988.319824	-213.833908	4988.319824	213.833908	213.833908	-4988.319824	-213.833908	4988.319824	
-0.000000	-0.000000	-4988.102539	-215.829224	4988.102539	215.829224	215.829224	-4988.102539	-215.829224	4988.102539	
-0.000000	-0.000000	-4987.883301	-217.824448	4987.883301	217.824448	217.824448	-4987.883301	-217.824448	4987.883301	
-0.000000	-0.000000	-4987.662109	-219.819595	4987.662109	219.819595	219.819595	-4987.662109	-219.819595	4987.662109	
-0.000000	-0.000000	-4987.438477	-221.814651	4987.438477	221.814651	221.814651	-4987.438477	-221.814651	4987.438477	
-0.000000	-0.000000	-4987.212891	-223.809616	4987.212891	223.809616	223.809616	-4987.212891	-223.809616	4987.212891	
-0.000000	-0.000000	-4986.985352	-225.804489	4986.985352	225.804489	225.804489	-4986.985352	-225.804489	4986.985352	
-0.000000	-0.000000	-4986.755859	-227.799271	4986.755859	227.799271	227.799271	-4986.755859	-227.799271	4986.755859	
-0.000000	-0.000000	-4986.524414	-229.793961	4986.524414	229.793961	229.793961	-4986.524414	-229.793961	4986.524414	
-0.000000	-0.000000	-4986.291016	-231.788559	4986.291016	231.788559	231.788559	-4986.291016	-231.788559	4986.291016	
-0.000000	-0.000000	-4986.055664	-233.783066	4986.055664	233.783066	233.783066	-4986.055664	-233.783066	4986.055664	
-0.000000	-0.000000	-4985.818359	-235.777481	4985.818359	235.777481	235.777481	-4985.818359	-235.777481	4985.818359	
-0.000000	-0.000000	-4985.579102	-237.771805	4985.579102	237.771805	237.771805	-4985.579102	-237.771805	4985.579102	
-0.000000	-0.000000	-4985.337402	-239.766022	4985.337402	239.766022	239.766022	-4985.337402	-239.766022	4985.337402	
-0.000000	-0.000000	-4985.093750	-241.760147	4985.093750	241.760147	241.760147	-4985.093750	-241.760147	4985.093750	
-0.000000	-0.000000	-4984.848145	-243.754181	4984.848145	243.754181	243.754181	-4984.848145	-243.754181	4984.848145	
-0.000000	-0.000000	-4984.600586	-245.748108	4984.600586	245.748108	245.748108	-4984.600586	-245.748108	4984.600586	
-0.000000	-0.000000	-4984.351074	-247.741943	4984.351074	247.741943	247.741943	-4984.351074	-247.741943	4984.351074	
-0.000000	-0.000000	-4984.099609	-249.735672	4984.099609	249.735672	249.735672	-4984.099609	-249.735672	4984.099609	
-0.000000	-0.000000	-4983.846191	-251.729309	4983.846191	251.729309	251.729309	-4983.846191	-251.729309	4983.846191	
-0.000000	-0.000000	-4983.590820	-253.722839	4983.590820	253.722839	253.722839	-4983.590820	-253.722839	4983.590820	
-0.000000	-0.000000	-4983.333496	-255.716263	4983.333496	255.716263	255.716263	-4983.333496	-255.716263	4983.333496	
-0.000000	-0.000000	-4983.073730	-257.709564	4983.073730	257.709564	257.709564	-4983.073730	-257.709564	4983.073730	
-0.000000	-0.000000	-4982.812012	-259.702759	4982.812012	259.702759	259.702759	-4982.812012	-259.702759	4982.812012	
-0.000000	-0.000000	-4982.548340	-261.695862	4982.548340	261.695862	261.695862	-4982.548340	-261.695862	4982.548340	
-0.000000	-0.000000	-4982.282715	-263.688843	4982.282715	263.688843	263.688843	-4982.282715	-263.688843	4982.282715	
-0.000000	-0.000000	-4982.015137	-265.681732	4982.015137	265.681732	265.681732	-4982.015137	-265.681732	4982.015137	
-0.000000	-0.000000	-4981.745605	-267.674500	4981.745605	267.674500	267.674500	-4981.745605	-267.674500	4981.745605	
-0.000000	-0.000000	-4981.474121	-269.667175	4981.474121	269.667175	269.667175	-4981.474121	-269.667175	4981.474121	
-0.000000	-0.000000	-4981.200684	-271.659729	4981.200684	271.659729	271.659729	-4981.200684	-271.659729	4981.200684	
-0.000000	-0.000000	-4980.925293	-273.652191	4980.925293	273.652191	273.652191	-4980.925293	-273.652191	4980.925293	
-0.000000	-0.000000	-4980.647461	-275.644531	4980.647461	275.644531	275.644531	-4980.647461	-275.644531	4980.647461	
-0.000000	-0.000000	-4980.367676	-277.636780	4980.367676	277.636780	277.636780	-4980.367676	-277.636780	4980.367676	
0.000000	-0.000000	-4980.085938	-279.628906	4980.085938	279.628906	279.628906	-4980.085938	-279.628906	4980.085938	
0.000000	-0.000000	-4979.802246	-281.620911	4979.802246	281.620911	281.620911	-4979.802246	-281.620911	4979.802246	
0.000000	-0.000000	-4979.516602	-283.612793	4979.516602	283.612793	283.612793	-4979.516602	-283.612793	4979.516602	
0.000000	-0.000000	-4979.229004	-285.604584	4979.229004	285.604584	285.604584	-4979.229004	-285.604584	4979.229004	
0.000000	-0.000000	-4978.939453	-287.596252	4978.939453	287.596252	287.596252	-4978.939453	-287.596252	4978.939453	
0.000000	-0.000000	-4978.647949	-289.587799	4978.647949	289.587799	289.587799	-4978.647949	-289.587799	4978.647949	
0.000000	-0.000000	-4978.354004	-291.579224	4978.354004	291.579224	291.579224	-4978.354004	-291.579224	4978.354004	
0.000000	-0.000000	-4978.058105	-293.570526	4978.058105	293.570526	293.570526	-4978.058105	-293.570526	4978.058105	
0.000000	-0.000000	-4977.760254	-295.561737	4977.760254	295.561737	295.561737	-4977.760254	-295.561737	4977.760254	
0.000000	-0.000000	-4977.460449	-297.552826	4977.460449	297.552826	297.552826	-4977.460449	-297.552826	4977.460449	
0.000000	-0.000000	-4977.158691	-299.543793	4977.158691	299.543793	299.543793	-4977.158691	-299.543793	4977.158691	
0.000000	-0.000000	-4976.854980	-301.534637	4976.854980	301.534637	301.534637	-4976.854980	-301.534637	4976.854980	
0.000000	-0.000000	-4976.549316	-303.525360	4976.549316	303.525360	303.525360	-4976.549316	-303.525360	4976.549316	
0.000000	-0.000000	-4976.241699	-305.515961	4976.241699	305.515961	305.515961	-4976.241699	-305.515961	4976.241699	
0.000000	-0.000000	-4975.932129	-307.506439	4975.932129	307.506439	307.506439	-4975.932129	-307.506439	4975.932129	
0.000000	-0.000000	-4975.620117	-309.496796	4975.620117	309.496796	309.496796	-4975.620117	-309.496796	4975.620117	
0.000000	-0.000000	-4975.306152	-311.487000	4975.306152	311.487000	311.487000	-4975.306152	-311.487000	4975.306152	
0.000000	-0.000000	-4974.990234	-313.477081	4974.990234	313.477081	313.477081	-4974.990234	-313.477081	4974.990234	
0.000000	-0.000000	-4974.672363	-315.467041	4974.672363	315.467041	315.467041	-4974.672363	-315.467041	4974.672363	
0.000000	-0.000000	-4974.352539	-317.456879	4974.352539	317.456879	317.456879	-4974.352539	-317.456879	4974.352539	
0.000000	-0.000000	-4974.030762	-319.446594	4974.030762	319.446594	319.446594	-4974.030762	-319.446594	4974.030762	
0.000000	-0.000000	-4973.707031	-321.436188	4973.707031	321.436188	321.436188	-4973.707031	-321.436188	4973.707031	
0.000000	-0.000000	-4973.381348	-323.425629	4973.381348	323.425629	323.425629	-4973.381348	-323.425629	4973.381348	
0.000000	-0.000000	-4973.053223	-325.414948	4973.053223	325.414948	325.414948	-4973.053223	-325.414948	4973.053223	
0.000000	-0.000000	-4972.723145	-327.404144	4972.723145	327.404144	327.404144	-4972.723145	-327.404144	4972.723145	
0.000000	-0.000000	-4972.391113	-329.393188	4972.391113	329.393188	329.393188	-4972.391113	-329.393188	4972.391113	
0.000000	-0.000000	-4972.057129	-331.382111	4972.057129	331.382111	331.382111	-4972.057129	-331.382111	4972.057129	
0.000000	-0.000000	-4971.721191	-333.370911	4971.721191	333.370911	333.370911	-4971.721191	-333.370911	4971.721191	
0.000000	-0.000000	-4971.383301	-335.359558	4971.383301	335.359558	335.359558	-4971.383301	-335.359558	4971.383301	
0.000000	-0.000000	-4971.043457	-337.348083	4971.043457	337.348083	337.348083	-4971.043457	-337.348083	4971.043457	
0.000000	-0.000000	-4970.701660	-339.336456	4970.701660	339.336456	339.336456	-4970.701660	-339.336456	4970.701660	
0.000000	-0.000000	-4970.357910	-341.324707	4970.357910	341.324707	341.324707	-4970.357910	-341.324707	4970.357910	
0.000000	-0.000000	-4970.011719	-343.312805	4970.011719	343.312805	343.312805	-4970.011719	-343.312805	4970.011719	
0.000000	-0.000000	-4969.663574	-345.300781	4969.663574	345.300781	345.300781	-4969.663574	-345.300781	4969.663574	
0.000000	-0.000000	-4969.313477	-347.288605	4969.313477	347.288605	347.288605	-4969.313477	-347.288605	4969.313477	
0.000000	-0.000000	-4968.961426	-349.276306	4968.961426	349.276306	349.276306	-4968.961426	-349.276306	4968.961426	
0.000000	-0.000000	-4968.607422	-351.263855	4968.607422	351.263855	351.263855	-4968.607422	-351.263855	4968.607422	
0.000000	-0.000000	-4968.251465	-353.251251	4968.251465	353.251251	353.251251	-4968.251465	-353.251251	4968.251465	
0.000000	-0.000000	-4967.893555	-355.238525	4967.893555	355.238525	355.238525	-4967.893555	-355.238525	4967.893555	
0.000000	-0.000000	-4967.533691	-357.225647	4967.533691	357.225647	357.225647	-4967.533691	-357.225647	4967.533691	
0.000000	-0.000000	-4967.171387	-359.212616	4967.171387	359.212616	359.212616	-4967.171387	-359.212616	4967.171387	
0.000000	-0.000000	-4966.807129	-361.199432	4966.807129	361.199432	361.199432	-4966.807129	-361.199432	4966.807129	
0.000000	-0.000000	-4966.440918	-363.186096	4966.440918	363.186096	363.186096	-4966.440918	-363.186096	4966.440918	
0.000000	-0.000000	-4966.072754	-365.172638	4966.072754	365.172638	365.172638	-4966.072754	-365.172638	4966.072754	
0.000000	-0.000000	-4965.702637	-367.159027	4965.702637	367.159027	367.159027	-4965.702637	-367.159027	4965.702637	
0.000000	-0.000000	-4965.330566	-369.145264	4965.330566	369.145264	369.145264	-4965.330566	-369.145264	4965.330566	
0.000000	-0.000000	-4964.956543	-371.131348	4964.956543	371.131348	371.131348	-4964.956543	-371.131348	4964.956543	
0.000000	-0.000000	-4964.580566	-373.117279	4964.580566	373.117279	373.117279	-4964.580566	-373.117279	4964.580566	
0.000000	-0.000000	-4964.202148	-375.103058	4964.202148	375.103058	375.103058	-4964.202148	-375.103058	4964.202148	
0.000000	-0.000000	-4963.821777	-377.088684	4963.821777	377.088684	377.088684	-4963.821777	-377.088684	4963.821777	
0.000000	-0.000000	-4963.439453	-379.074127	4963.439453	379.074127	379.074127	-4963.439453	-379.074127	4963.439453	
0.000000	-0.000000	-4963.055176	-381.059418	4963.055176	381.059418	381.059418	-4963.055176	-381.059418	4963.055176	
0.000000	-0.000000	-4962.668945	-383.044556	4962.668945	383.044556	383.044556	-4962.668945	-383.044556	4962.668945	
0.000000	-0.000000	-4962.280762	-385.029541	4962.280762	385.029541	385.029541	-4962.280762	-385.029541	4962.280762	
0.000000	-0.000000	-4961.890625	-387.014374	4961.890625	387.014374	387.014374	-4961.890625	-387.014374	4961.890625	
0.000000	-0.000000	-4961.498535	-388.999054	4961.498535	388.999054	388.999054	-4961.498535	-388.999054	4961.498535	
0.000000	-0.000000	-4961.104004	-390.983551	4961.104004	390.983551	390.983551	-4961.104004	-390.983551	4961.104004	
0.000000	-0.000000	-4960.707520	-392.967896	4960.707520	392.967896	392.967896	-4960.707520	-392.967896	4960.707520	
0.000000	-0.000000	-4960.309082	-394.952087	4960.309082	394.952087	394.952087	-4960.309082	-394.952087	4960.309082	
0.000000	-0.000000	-4959.908691	-396.936127	4959.908691	396.936127	396.936127	-4959.908691	-396.936127	4959.908691	
0.000000	-0.000000	-4959.506348	-398.919983	4959.506348	398.919983	398.919983	-4959.506348	-398.919983	4959.506348	
0.000000	-0.000000	-4959.102051	-400.903687	4959.102051	400.903687	400.903687	-4959.102051	-400.903687	4959.102051	
0.000000	-0.000000	-4958.695801	-402.887238	4958.695801	402.887238	402.887238	-4958.695801	-402.887238	4958.695801	
0.000000	-0.000000	-4958.287598	-404.870605	4958.287598	404.870605	404.870605	-4958.287598	-404.870605	4958.287598	
0.000000	-0.000000	-4957.876953	-406.853821	4957.876953	406.853821	406.853821	-4957.876953	-406.853821	4957.876953	
0.000000	-0.000000	-4957.464355	-408.836884	4957.464355	408.836884	408.836884	-4957.464355	-408.836884	4957.464355	
0.000000	-0.000000	-4957.049805	-410.819763	4957.049805	410.819763	410.819763	-4957.049805	-410.819763	4957.049805	
0.000000	-0.000000	-4956.633301	-412.802490	4956.633301	412.802490	412.802490	-4956.633301	-412.802490	4956.633301	
0.000000	-0.000000	-4956.214844	-414.785034	4956.214844	414.785034	414.785034	-4956.214844	-414.785034	4956.214844	
0.000000	-0.000000	-4955.794434	-416.767426	4955.794434	416.767426	416.767426	-4955.794434	-416.767426	4955.794434	
0.000000	-0.000000	-4955.372070	-418.749634	4955.372070	418.749634	418.749634	-4955.372070	-418.749634	4955.372070	
0.000000	-0.000000	-4954.947266	-420.731689	4954.947266	420.731689	420.731689	-4954.947266	-420.731689	4954.947266	
0.000000	-0.000000	-4954.520508	-422.713562	4954.520508	422.713562	422.713562	-4954.520508	-422.713562	4954.520508	
0.000000	-0.000000	-4954.091797	-424.695251	4954.091797	424.695251	424.695251	-4954.091797	-424.695251	4954.091797	
0.000000	-0.000000	-4953.661133	-426.676788	4953.661133	426.676788	426.676788	-4953.661133	-426.676788	4953.661133	
0.000000	-0.000000	-4953.228516	-428.658142	4953.228516	428.658142	428.658142	-4953.228516	-428.658142	4953.228516	
0.000000	-0.000000	-4952.793945	-430.639313	4952.793945	430.639313	430.639313	-4952.793945	-430.639313	4952.793945	
0.000000	-0.000000	-4952.357422	-432.620300	4952.357422	432.620300	432.620300	-4952.357422	-432.620300	4952.357422	
0.000000	-0.000000	-4951.918945	-434.601135	4951.918945	434.601135	434.601135	-4951.918945	-434.601135	4951.918945	
0.000000	-0.000000	-4951.478027	-436.581787	4951.478027	436.581787	436.581787	-4951.478027	-436.581787	4951.478027	
0.000000	-0.000000	-4951.035156	-438.562256	4951.035156	438.562256	438.562256	-4951.035156	-438.562256	4951.035156	
0.000000	0.000000	-4950.590332	-440.542542	4950.590332	440.542542	440.542542	-4950.590332	-440.542542	4950.590332	
0.000000	0.000000	-4950.143555	-442.522644	4950.143555	442.522644	442.522644	-4950.143555	-442.522644	4950.143555	
0.000000	0.000000	-4949.694824	-444.502563	4949.694824	444.502563	444.502563	-4949.694824	-444.502563	4949.694824	
0.000000	0.000000	-4949.244141	-446.482300	4949.244141	446.482300	446.482300	-4949.244141	-446.482300	4949.244141	
0.000000	0.000000	-4948.791504	-448.461853	4948.791504	448.461853	448.461853	-4948.791504	-448.461853	4948.791504	
0.000000	0.000000	-4948.336426	-450.441223	4948.336426	450.441223	450.441223	-4948.336426	-450.441223	4948.336426	
0.000000	0.000000	-4947.879395	-452.420410	4947.879395	452.420410	452.420410	-4947.879395	-452.420410	4947.879395	
0.000000	0.000000	-4947.420410	-454.399414	4947.420410	454.399414	454.399414	-4947.420410	-454.399414	4947.420410	
0.000000	0.000000	-4946.959473	-456.378235	4946.959473	456.378235	456.378235	-4946.959473	-456.378235	4946.959473	
0.000000	0.000000	-4946.496582	-458.356873	4946.496582	458.356873	458.356873	-4946.496582	-458.356873	4946.496582	
